StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,DistributionChannel,UserLanguage,Q1,1_Util...11,1_Symbol...12,1_Bipol...13,2_Util...14,2_Symbol...15,2_Bipol...16,3_Util...17,3_Symbol...18,3_Bipol...19,4_Util...20,4_Symbol...21,4_Bipol...22,5_Util...23,5_Symbol...24,5_Bipol...25,6_Util...26,6_Symbol...27,6_Bipol...28,7_Util...29,7_Symbol...30,7_Bipol...31,8_Util...32,8_Symbol...33,8_Bipol...34,1_Util...35,1_Symbol...36,1_Bipol...37,2_Util...38,2_Symbol...39,2_Bipol...40,3_Util...41,3_Symbol...42,3_Bipol...43,4_Util...44,4_Symbol...45,4_Bipol...46,5_Util...47,5_Symbol...48,5_Bipol...49,6_Util...50,6_Symbol...51,6_Bipol...52,7_Util...53,7_Symbol...54,7_Bipol...55,8_Util...56,8_Symbol...57,8_Bipol...58,1_Util...59,1_Symbol...60,1_Bipol...61,2_Util...62,2_Symbol...63,2_Bipol...64,3_Util...65,3_Symbol...66,3_Bipol...67,4_Util...68,4_Symbol...69,4_Bipol...70,5_Util...71,5_Symbol...72,5_Bipol...73,6_Util...74,6_Symbol...75,6_Bipol...76,7_Util...77,7_Symbol...78,7_Bipol...79,8_Util...80,8_Symbol...81,8_Bipol...82,Attention1,Familiarity_1,Familiarity_2,Familiarity_3,Familiarity_4,Familiarity_5,Familiarity_6,Familiarity_7,Familiarity_8,Familiarity_9,Familiarity_10,Familiarity_11,Familiarity_12,Familiarity_13,Familiarity_14,Familiarity_15,Familiarity_16,Familiarity_17,Familiarity_18,Familiarity_19,Familiarity_20,Familiarity_21,Familiarity_22,Familiarity_23,Familiarity_24,Attention2,screenQ,Cond,dataset
4/27/21 21:40,4/27/21 21:49,0,100,551,1,4/27/21 21:49,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,4,1,4,4,4,5,6,1,4,1,4,4,4,6,7,4,1,4,4,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,4,7,4,7,4,7,4,4,4,7,4,7,4,1,7,7,4,7,1,4,4,7,1,2,3,5
4/27/21 21:45,4/27/21 21:51,0,100,329,1,4/27/21 21:51,anonymous,EN,1,7,1,1,3,7,5,1,7,7,7,1,1,2,7,6,7,1,1,7,1,1,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,4,6,4,7,1,4,7,1,7,7,4,7,1,1,1,7,1,2,1,5
4/27/21 21:38,4/27/21 21:51,0,100,752,1,4/27/21 21:51,anonymous,EN,1,6,6,1,5,4,5,1,6,5,7,1,7,4,4,4,2,2,3,7,2,6,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,5,6,5,2,6,5,6,6,5,3,7,7,6,7,1,7,6,2,7,1,2,3,7,1,2,2,5
4/27/21 21:49,4/27/21 21:52,0,100,143,1,4/27/21 21:52,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,4,5,3,6,4,4,6,2,3,6,5,5,5,5,3,6,3,2,6,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,7,4,3,4,7,4,7,7,5,7,7,7,5,6,5,5,5,4,5,7,7,5,7,1,2,3,5
4/27/21 21:44,4/27/21 21:59,0,100,879,1,4/27/21 21:59,anonymous,EN,1,6,1,7,5,5,4,4,7,6,7,1,1,2,6,6,7,1,1,6,1,2,3,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,7,2,7,7,7,7,7,2,6,3,4,7,7,7,7,2,7,2,7,1,2,2,5
4/27/21 22:01,4/27/21 22:05,0,100,198,1,4/27/21 22:05,anonymous,EN,1,7,1,1,4,7,7,4,7,7,7,1,1,3,7,7,7,1,1,7,1,1,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,4,7,7,4,7,4,7,7,7,4,7,4,4,4,7,1,1,1,5
4/27/21 22:11,4/27/21 22:23,0,100,708,1,4/27/21 22:23,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,7,4,4,7,6,7,1,1,4,5,4,4,5,3,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,4,1,7,4,7,7,1,6,1,1,7,7,1,7,1,1,1,7,1,2,3,5
4/27/21 23:02,4/27/21 23:05,0,100,173,1,4/27/21 23:05,anonymous,EN,1,2,2,4,2,6,6,4,4,4,6,2,2,1,7,7,7,1,1,7,2,1,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,7,7,7,7,7,7,7,4,4,6,4,7,7,6,7,7,4,7,2,7,4,7,1,2,1,5
4/27/21 23:14,4/27/21 23:21,0,100,388,1,4/27/21 23:21,anonymous,EN,1,7,1,1,3,7,6,1,6,5,1,4,4,1,7,7,7,6,2,7,1,1,2,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,6,5,1,7,1,7,4,4,7,7,1,7,1,1,1,7,1,2,2,5
4/28/21 5:30,4/28/21 5:35,0,100,258,1,4/28/21 5:35,anonymous,EN,1,6,1,6,1,6,6,4,7,6,6,1,1,3,6,6,6,2,2,4,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,2,6,4,7,4,3,5,7,2,7,5,7,7,5,5,7,1,2,3,7,1,2,1,5
4/28/21 6:25,4/28/21 6:30,0,100,307,1,4/28/21 6:30,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,4,4,1,7,5,7,1,1,2,6,5,6,3,1,7,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,7,7,4,4,4,1,7,4,4,4,4,7,4,1,7,4,4,1,7,1,2,3,5
4/28/21 6:42,4/28/21 6:45,0,100,238,1,4/28/21 6:45,anonymous,EN,1,6,1,7,6,6,4,5,7,5,7,2,2,4,7,7,7,2,6,7,1,7,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,5,7,7,7,7,4,2,5,4,2,7,3,6,3,1,7,7,4,7,5,1,2,6,1,1,2,5
4/28/21 7:09,4/28/21 7:12,0,100,185,1,4/28/21 7:12,anonymous,EN,1,1,1,1,1,7,7,1,7,7,7,1,1,1,7,7,7,1,1,1,1,1,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,5,7,7,7,6,1,1,7,5,1,7,1,7,6,1,7,1,1,1,6,1,2,2,5
4/28/21 7:44,4/28/21 7:47,0,100,180,1,4/28/21 7:47,anonymous,EN,1,7,1,1,2,7,2,3,6,6,7,3,2,2,6,7,6,1,1,7,1,1,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,5,7,7,7,7,6,3,6,5,6,6,5,7,7,5,6,1,3,3,6,1,1,1,5
4/28/21 7:46,4/28/21 7:55,0,100,502,1,4/28/21 7:55,anonymous,EN,1,7,1,1,7,7,4,7,7,4,7,1,1,1,7,7,7,5,3,7,1,1,4,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,6,7,7,4,6,4,5,7,4,6,7,6,7,7,4,7,1,4,1,5,1,2,1,5
4/28/21 7:51,4/28/21 7:55,0,100,251,1,4/28/21 7:55,anonymous,EN,1,4,4,4,7,7,4,4,7,4,7,4,4,4,7,4,7,7,4,7,4,4,4,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,5,4,2,7,7,4,4,7,7,7,2,7,2,2,2,7,1,2,2,5
4/28/21 8:28,4/28/21 8:33,0,100,303,1,4/28/21 8:33,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,4,4,3,7,7,7,1,1,4,4,4,7,1,1,7,1,1,4,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,6,5,6,6,4,5,7,2,6,5,3,6,7,4,6,2,2,2,7,1,2,3,5
4/28/21 8:58,4/28/21 9:05,0,100,380,1,4/28/21 9:05,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,1,7,7,2,4,4,7,1,1,1,7,7,7,1,7,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,5,4,7,7,3,7,7,7,4,4,7,7,3,7,3,7,4,7,1,2,3,5
4/28/21 9:04,4/28/21 9:09,0,100,281,1,4/28/21 9:09,anonymous,EN,1,7,7,4,2,6,4,6,7,5,7,4,3,2,6,7,7,4,5,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,2,2,2,7,7,7,1,2,7,7,4,7,1,2,1,7,1,2,2,5
4/28/21 9:07,4/28/21 9:12,0,100,302,1,4/28/21 9:12,anonymous,EN,1,7,1,1,2,5,6,4,7,6,7,1,1,3,6,6,7,1,1,7,1,1,2,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,2,2,2,7,3,6,7,2,7,7,1,7,1,1,1,7,1,2,1,5
4/28/21 9:17,4/28/21 9:21,0,100,210,1,4/28/21 9:21,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,6,4,4,4,4,6,6,5,5,5,4,5,5,5,5,6,5,5,6,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,6,7,6,6,5,5,7,7,7,4,5,5,7,7,7,7,4,2,7,6,1,2,3,5
4/28/21 9:39,4/28/21 9:42,0,100,202,1,4/28/21 9:42,anonymous,EN,1,7,5,3,4,7,7,4,7,7,7,5,2,4,7,7,7,4,1,7,4,1,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,1,1,7,6,5,7,4,7,7,2,7,1,3,2,7,1,2,2,5
4/28/21 9:34,4/28/21 9:52,0,100,1131,1,4/28/21 9:52,anonymous,EN,1,7,1,1,1,7,7,1,7,7,7,1,1,1,7,7,7,1,1,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,7,7,7,4,1,4,7,7,7,7,1,7,7,1,7,1,1,1,7,1,2,1,5
4/28/21 10:29,4/28/21 10:35,0,100,335,1,4/28/21 10:35,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,6,4,1,7,7,4,1,2,2,7,7,7,1,1,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,6,7,4,6,6,6,4,2,2,7,5,4,6,2,2,7,5,5,1,2,1,6,1,2,3,5
4/28/21 10:30,4/28/21 10:40,0,100,627,1,4/28/21 10:40,anonymous,EN,1,1,2,1,3,7,6,7,7,4,6,3,5,2,7,7,7,1,1,7,1,1,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,6,7,7,7,3,4,5,6,1,2,2,5
4/28/21 10:43,4/28/21 10:46,0,100,227,1,4/28/21 10:46,anonymous,EN,1,1,1,4,3,7,5,1,7,7,7,1,1,1,7,7,7,1,1,7,1,1,4,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,4,1,1,7,4,7,4,1,7,5,1,7,1,1,1,7,1,2,1,5
4/28/21 10:43,4/28/21 10:47,0,100,251,1,4/28/21 10:47,anonymous,EN,1,7,4,2,4,7,5,6,7,5,7,3,2,2,7,6,7,4,2,7,1,1,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,1,2,2,1,7,1,6,6,2,7,7,1,7,6,1,1,6,1,2,1,5
4/28/21 11:11,4/28/21 11:15,0,100,224,1,4/28/21 11:15,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,3,7,7,4,7,7,4,7,4,1,7,7,4,7,4,1,7,4,3,7,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,3,5
4/28/21 11:27,4/28/21 11:31,0,100,211,1,4/28/21 11:31,anonymous,EN,1,7,1,1,4,6,6,1,7,7,7,1,1,4,7,6,7,1,1,7,1,1,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,2,2,2,7,7,2,7,2,7,7,2,7,1,2,1,7,1,2,2,5
4/28/21 14:20,4/28/21 14:24,0,100,199,1,4/28/21 14:24,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,4,6,6,4,7,4,7,1,1,1,7,7,7,1,1,7,1,1,7,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,7,7,7,7,7,7,5,7,4,5,7,7,7,7,5,7,7,5,7,5,7,7,7,1,2,3,5
4/28/21 15:17,4/28/21 15:30,0,100,796,1,4/28/21 15:30,anonymous,EN,1,7,1,1,7,7,4,7,7,4,7,1,1,1,7,7,7,1,1,7,1,1,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,4,1,7,7,7,7,7,7,7,1,7,1,7,1,7,1,2,2,5
4/28/21 15:25,4/28/21 15:33,0,100,462,1,4/28/21 15:33,anonymous,EN,1,7,1,1,1,6,6,1,7,7,7,1,1,1,7,7,7,1,1,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,6,4,4,7,7,2,4,7,7,1,3,1,7,7,7,7,3,1,1,7,1,2,1,5
4/28/21 15:52,4/28/21 16:09,0,100,1040,1,4/28/21 16:09,anonymous,EN,1,7,1,1,3,6,6,2,7,7,7,1,1,2,6,5,7,1,1,7,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,4,3,2,7,7,5,3,4,7,7,2,7,3,3,2,7,1,2,1,5
4/28/21 16:07,4/28/21 16:28,0,100,1257,1,4/28/21 16:28,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,7,4,4,4,5,7,7,6,4,6,4,4,4,4,4,4,7,6,6,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,2,7,7,7,7,4,4,7,3,3,2,3,7,4,2,7,2,2,3,7,1,1,3,5
4/28/21 19:03,4/28/21 19:06,0,100,200,1,4/28/21 19:06,anonymous,EN,1,2,2,4,6,6,4,7,7,4,4,4,4,6,5,4,7,6,4,4,4,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7,7,7,7,4,7,6,2,4,3,7,6,4,4,2,7,5,6,7,2,3,4,6,1,2,2,5
4/28/21 19:16,4/28/21 19:22,0,100,389,1,4/28/21 19:22,anonymous,EN,1,7,5,2,6,7,4,6,7,4,7,2,3,4,7,4,7,1,1,7,2,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,6,7,7,6,1,4,3,7,4,4,4,1,7,7,1,7,2,4,4,6,1,2,1,5
4/28/21 20:31,4/28/21 20:37,0,100,349,1,4/28/21 20:37,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,1,3,6,5,2,7,7,7,2,2,1,7,7,6,3,2,6,5,4,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,7,7,4,7,7,7,1,2,3,5
4/28/21 21:27,4/28/21 21:44,0,100,1014,1,4/28/21 21:44,anonymous,EN,1,5,1,4,7,7,4,3,7,5,7,1,1,2,7,6,7,4,2,7,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,5,4,4,4,7,3,3,7,4,4,3,7,7,1,7,1,2,2,4,1,2,2,5
4/29/21 6:51,4/29/21 6:55,0,100,255,1,4/29/21 6:55,anonymous,EN,1,7,1,1,2,6,5,1,7,7,7,1,1,1,7,7,7,1,1,5,1,1,1,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,7,7,5,7,7,7,5,7,7,7,4,7,1,3,5,7,1,2,1,5
4/29/21 6:51,4/29/21 6:57,0,100,386,1,4/29/21 6:57,anonymous,EN,1,7,1,1,5,6,4,1,6,7,7,1,1,1,7,7,7,1,1,7,1,1,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,6,6,7,7,5,1,7,7,4,5,1,6,7,3,7,1,4,1,6,1,2,2,5
4/29/21 7:33,4/29/21 7:38,0,100,293,1,4/29/21 7:38,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,6,4,2,6,5,5,2,6,1,7,7,7,1,7,7,1,7,1,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,4,7,7,7,3,7,7,2,1,7,7,2,2,7,7,7,1,7,1,2,1,7,1,2,3,5
4/29/21 7:37,4/29/21 7:45,0,100,444,1,4/29/21 7:45,anonymous,EN,1,4,4,4,6,6,6,6,7,6,2,2,4,4,4,4,7,2,1,7,1,1,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,7,7,7,5,5,1,7,4,7,1,2,7,7,2,7,1,1,2,7,1,2,1,5
4/29/21 10:21,4/29/21 10:28,0,100,417,1,4/29/21 10:28,anonymous,EN,1,7,1,1,3,7,6,2,6,5,7,1,2,1,4,4,7,1,1,7,1,1,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,7,7,7,4,7,4,7,4,4,4,7,1,1,5,5,7,7,5,5,1,1,1,7,1,2,2,5
4/29/21 11:06,4/29/21 11:10,0,100,276,1,4/29/21 11:10,anonymous,EN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,7,7,5,7,7,7,7,4,5,7,7,7,5,1,7,4,1,2,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,6,6,6,2,5,6,6,7,6,2,7,2,5,5,6,6,7,3,6,1,2,1,6,1,2,3,5
